157;ЕСЛИ Б НЕ БЫЛО ТЕБЯ;НЕСЧАСТНЫЙ СЛУЧАЙ;SALVATORE CUTUGNO;LOSITO PASCUALE, VITTO PALLAVICINI, РУС. ТЕКСТ КОРТНЕВА А.; ; 
939;ЕСЛИ Б ТЫ БЫЛА МОЕЙ;КУЗЬМИН В.;КУЗЬМИН В.;КУЗЬМИН В.; ; 
2181;ЕСЛИ Б Я БЫЛ СУЛТАН;"ИЗ К/Ф ""КАВКАЗСКАЯ ПЛЕННИЦА""";ЗАЦЕПИН А.;КОСТЮКОВСКИЙ Я., СЛОБОДСКОЙ М.; ; 
1440;ЕСЛИ БЫ МЫ БЫЛИ ВЗРОСЛЕЙ;МАШИНА ВРЕМЕНИ;КУТИКОВ А.;МАКАРЕВИЧ А.; ; 
744;ЕСЛИ В СЕРДЦЕ ЖИВЕТ ЛЮБОВЬ;САВИЧЕВА Ю.;МАКСИМОВА А.;МАКСИМОВА А.; ; 
158;ЕСЛИ БЫ НА МАРСЕ;БРАВО;ХАВТАН Е.;ЖУКОВ В.; ; 
2254;ЕСЛИ ВСЕ НА ПЕРЕКОС;ГЕРА ГРАЧ;ЕРМОЛАЕВ С.;ЕРМОЛАЕВ С.; ; 
1910;ЕСЛИ ДОБРЫЙ ТЫ;"ИЗ М/Ф ""ДЕНЬ РОЖДЕНИЯ КОТА ЛЕОПОЛЬДА""";САВЕЛЬЕВ Е.;ПЛЯЦКОВСКИЙ М.; ; 
921;ЕСЛИ ДОЛГО МУЧИТЬСЯ;ПУГАЧЕВА А.;ЗАЦЕПИН А.;ДЕРБЕНЕВ Л.; ; 
732;ЕСЛИ ЛЮБИШЬ, НАЙДИ;УТЕСОВ Л.;ЛИСТОВ К.;ОШАНИН Л.; ; 
2796;ЕСЛИ ТЫ МЕНЯ КОГДА-НИБУДЬ ПРОСТИШЬ;АГУТИН Л., ВАРУМ А.;АГУТИН Л.;АГУТИН Л.; ; 
159;ЕСЛИ ТЫ УЙДЕШЬ;ЛЕОНТЬЕВ В.;ПАУЛС Р.;ДЕМЕНТЬЕВА.;•; 
2182;ЕСЛИ У ВАС НЕТУ ТЕТИ;"ИЗ К/Ф ""ИРОНИЯ СУДЬБЫ, ИЛИ С ЛЕГКИМ ПАРОМ""";ТАРИВЕРДИЕВ М.;АРОНОВ А.; ;•
3126;ЕСЛИ ХОЧЕШЬ ОСТАТЬСЯ;ДИСКОТЕКА АВАРИЯ;РЫЖОВ А.;РЫЖОВ А.; ; 
2099;ЕСЛИ Я ЗАБОЛЕЮ;ВИЗБОР Ю.;ВИЗБОР Ю.;СМЕЛЯКОВ Я.; ; 
2795;ЕСЛИ Я ОСТАНУСЬ ОДИН;МАЛИКОВ Д.;ЕСЕНИН П.;ЧАНТУРИЯ Э.; ; 
3291;ЕСТЬ ГЛАЗА У ЦВЕТОВ;ЦВЕТЫ;ФЕЛЬЦМАН О.;ГАМЗАТОВ Р., ГРЕБНЕВ Н.; ; 
2183;ЕСТЬ ТОЛЬКО МИГ;"ИЗ К/Ф ""ЗЕМЛЯ САННИКОВА""";ЗАЦЕПИН А.;ДЕРБЕНЕВ Л.;•; 
1441;ЕСТЬ У МЕНЯ;ВОСКРЕСЕНЬЕ;РОМАНОВ А.;РОМАНОВ А.; ; 
2027;ЕХАЛ Я ИЗ БЕРЛИНА;КР. АПП СА;ДУНАЕВСКИЙ И.;ОШАНИН Л.; ; 
2539;ЕХАЛИ ЦЫГАНЕ;НАР;НАР.;НАР.; ; 
922;ЕЩЕ НЕ ВЕЧЕР;ВАЙКУЛЕ Л.;ПАУЛС Р.;РЕЗНИК И.;•; 
2784;ЕЩЕ, ЕЩЕ;МАЛИКОВ Д.;МАЛИКОВ Д.;ВИНОГРАДОВА Л.; ; 
3127;ЖАЛЬ;ВАЛЕРИЯ;ШУЛЬГИН А.;ШУЛЬГИН А.; ; 
160;ЖАЛЬ;ГОРБАЧЕВА А.;МАЛЫЙ Д.;ГОНЧАРОВА М.; ; 
1442;ЖАРА;ЧИЧЕРИНА;ЧИЧЕРИНА Ю.;ЧИЧЕРИНА Ю., АЛЕКСАНДРОВ А.; ; 
1683;ЖАРКАЯ ОСЕНЬ;ЗВЕЗДИНСКИЙ М.;ЗВЕЗДИНСКИЙ М.;ЗВЕЗДИНСКИЙ М.; ; 
161;ЖАР-ПТИЦА;БРАВО;ХАВТАН Е.;СТЕПАНЦОВ В.; ; 
936;ЖАР-ПТИЦА;ГОСТИ ИЗ БУДУЩЕГО;ПОЛЬНА Е., УСАЧЕВ Ю.;ПОЛЬНА Е.;•; 
924;ЖДИ И ПОМНИ МЕНЯ;ПУГАЧЕВА А.;ПУГАЧЕВА А.;РЕЗНИК И.; ;•
2256;ЖДУТ ВЕЛИКИЕ ДЕЛА;ИГОРЕК;ИГОРЕК;ИГОРЕК, МАНСУРОВ В.; ; 
935;ЖЕЛАННАЯ;ЧАЙ ВДВОЕМ;КЛЯВЕР Д.;КЛЯВЕР Д., КОСТЮШКИН С.; ; 
925;ЖЕЛАЮ СЧАСТЬЯ В ЛИЧНОЙ ЖИЗНИ;ПУГАЧЕВА А.;НИКОЛАЕВ И.;ЖАГУН П.; ; 
162;ЖЕЛАЮ ТЕБЕ;САРУХАНОВ И.;САРУХАНОВ И.;САРУХАНОВ И.; ; 
163;ЖЕЛТЫЕ БОТИНКИ;БРАВО;ХАВТАН Е.;АГУЗАРОВА Ж.; ; 
164;ЖЕЛТЫЕ ТЮЛЬПАНЫ;КОРОЛЕВА Н.;НИКОЛАЕВ И.;НИКОЛАЕВ И.;•; 
926;ЖЕЛТЫЙ ДЫМ;АНАСТАСИЯ;АНАСТАСИЯ;АНАСТАСИЯ; ; 
166;ЖЕЛТЫЙ ЧЕМОДАНЧИК;КОРОЛЕВА Н.;НИКОЛАЕВ И.;НИКОЛАЕВ И.; ; 
167;ЖЕМЧУГ;КОРОЛЕВА Н.;НИКОЛАЕВ И.;НИКОЛАЕВ И.; ; 
2791;ЖЕСТОКАЯ ДЕВЧОНКА;ГОМАН А.;БРЕЙТБУРГ К.;САШИН С.; ; 
170;ЖЕСТОКАЯ ЛЮБОВЬ;КИРКОРОВ Ф.;ПОПКОВ О.;ПОПКОВ О.; ; 
1845;ЖИВЕТ МОЯ ОТРАДА;НАР.;НАР.;НАР.;•; 
2790;ЖИВИ СПОКОЙНО, СТРАНА;ПУГАЧЕВА А.;КРУТОЙ И.;РУБАЛЬСКАЯ Л.; ; 
3244;ЖИВИ, СТРАНА;РАСПУТИНА М.;МАТЕТА И.;ДЕРБЕНЕВ Л.; ; 
2100;ЖИВОПИСЦЫ;ОКУДЖАВА Б.;ОКУДЖАВА Б.;ОКУДЖАВА Б.; ; 
171;ЖИВЫ БУДЕМ - НЕ УМРЕМ;ШАВРИНА Е.;МОРОЗОВ А.;ПОПЕРЕЧНЫЙ А.; ; 
1684;ЖИГАН-ЛИМОН;КРУГ М.;КРУГ М.;КРУГ М.; ; 
1685;ЖИГАНСКАЯ ДУША;КУЧИН И.;КУЧИН И.;КУЧИН И.;•; 
3355;ЖИГУЛИ;ЗОЛОТОЕ КОЛЬЦО;НЕИЗВ., КОСТЮКА.;НАР.; ; 
1686;ЖИЗНЬ БРОДЯЧАЯ;ВАЛЕРЬЯН;ВАЛЕРЬЯН;ИЗОТОВА Т.;•; 
2601;ЖИЗНЬ КАБАЦКАЯ;КАЛЬЯНОВ А.;ПРЕСНЯКОВ В. П.;ДАРИН Д.; ; 
2789;ЖИЛКА;ВАЛЕЕВА Ю.;ВАЛЕЕВА Ю.;ЧУВАШОВА В.; ; 
930;ЖУК;ЛЕПРИКОНСЫ;МИТЬКО И.;МИТЬКО И.;•; 
928;ЖУРАВЛЕНОК;КОБЗОН И.;КОЛМАНОВСКИЙ Э.;ШАФЕРАН И.; ; 
929;ЖУРАВЛИ;ДЕРЖАВИН А.;ДЕРЖАВИН А.;КОСТРОВ С.; ; 
733;ЖУРАВЛИ;ЛЕЩЕНКО П.;ЖЕМЧУЖНИКОВ А.;ЖЕМЧУЖНИКОВ А.; ; 
734;ЖУРАВЛИ;ТРОШИН В.;МУРАДЕЛИ В.;БАРТО П.; ; 
2886;ЖУРАВЛИ, ЖУРАВЛИ;МАРШАЛ А.;ПРЕСНЯКОВ В. П.;ДАРИН Д.; ; 
2184;ЖУРАВЛИНАЯ ПЕСНЯ;"ИЗ К/Ф ""ДОЖИВЕМ ДО ПОНЕДЕЛЬНИКА""";МОЛЧАНОВ К.;ПОЛОНСКИЙ Г; ; 
3444;ЖУРАВЛЬ;БЛЕСТЯЩИЕ;ГРОЗНЫЙ А.;ОРЛОВА О.; ; 
2058;ЗА ГИТАРНЫЙ ПЕРЕБОР;БАЯНОВА А.;ХАЙТ А.;ГРИГОРЬЕВ А.; ; 
2739;ЗА ЗИМОЮ ВЕСНА, ЗА ВЕСНОЮ ЛЕТО;"ИЗМ/Ф ""ПО ЩУЧЬЕМУ ВЕЛЕНИЮ""";ДУНАЕВСКИЙ М.;СЕФ Р.; ; 
3369;ЗА КОРДОН;КАЛЬЯНОВ А.;КРУТОЙ И.;РОМАНОВ С.; ; 
1078;ЗА ЛИСТОПАДОМ;140 УДАРОВ В МИНУТУ;КОНЕВ С.;КОНЕВ С.; ; 
2407;ЗА НАМИ ДОЛГОПРУДНЫЙ;ДЮНА;КАТИН С.;КАТИН С.; ; 
2899;ЗА НАМИ СЛЕДЯТ;МУЛЬТФИЛЬМЫ;ТИМОФЕЕВ Е.;ТИМОФЕЕВ Е.; ; 
3128;ЗА ОКНОМ ОПЯТЬ ДОЖДИ;БЛЕСТЯЩИЕ;ГРОЗНЫЙ А.;ГРОЗНЫЙ А. ; ; 
2788;ЗА ОКНОМ СЕРЫЙ ДОЖДЬ;РОМАНОВ А.;РОМАНОВ А., УСАЧЕВ Ю.;РОМАНОВ А., РАКОВА Е.; ; 
1443;ЗА ОКОШКОМ МЕСЯЦ МАЙ;СУКАЧЕВ Г;СУКАЧЕВ И.;СУКАЧЕВ И.; ; 
1846;ЗА ОКОШКОМ СВЕТУ МАЛО;ЗОЛОТОЕ КОЛЬЦО;КОЛМАНОВСКИЙ Э.;ВАНШЕНКИН К.; ; 
172;ЗА ОСЕНЬЮ ПРИДЕТ ЗИМА;БЛЕСТЯЩИЕ;ГРОЗНЫЙ А.;ГРОЗНЫЙ А., ОРЛОВА 0.; ; 
931;ЗА ПОЛЧАСА ДО ВЕСНЫ;ПЕСНЯРЫ;ФЕЛЬЦМАН О.;ОЛЕВ Н.; ; 
1687;ЗА ТЕБЯ!;ШЕЛЕГ М.;ШЕЛЕГ М.;ШЕЛЕГ М.; ; 
1444;ЗА ТЕХ, КТО В МОРЕ;МАШИНА ВРЕМЕНИ;КУТИКОВ А., МАКАРЕВИЧ А.;МАКАРЕВИЧ А.;•; 
174;ЗА ТОБОЙ;ГУБИН А.;ГУБИН А.;ГУБИН А.; ; 
2030;ЗА ТОГО ПАРНЯ;ЛЕЩЕНКО Л.;ФРАДКИН М.;РОЖДЕСТВЕНСКИЙ Р.; ; 
2101;ЗА ТУМАНОМ;МАКАРОВ В.;КУКИН Ю.;КУКИН Ю.; ; 
643;ЗА ТУМАНОМ;САША;НИЗОВЦЕВ С.;МАЙДАНОВ Д.;•; 
735;ЗА ФАБРИЧНОЙ ЗАСТАВОЙ;ТРОШИН В.;ФРАДКИН М.;ДОЛМАТОВСКИЙ Е.; ; 
175;ЗА ЧЕТЫРЕ МОРЯ;БЛЕСТЯЩИЕ;ГРОЗНЫЙ А.;ИВАНОВА Т.;•; 
2706;ЗА ЧЕТЫРЕ МОРЯ;БЛЕСТЯЩИЕ;ГРОЗНЫЙ А.;ИВАНОВА Т.; ; 
3062;ЗАБАВА;МАЛИНИН А.;БЕЛЯЕВ С.;ЕСЕНИН С.; ; 
176;ЗАБУДЬ;ШАТУНОВ Ю.;ШАТУНОВ Ю.;КУЗНЕЦОВ С.;•; 
932;ЗАБУДЬ ОБРАТНУЮ ДОРОГУ;МАРКОВА Т.;ГАРГОВ А.;РЕЗНИК И.; ; 
177;ЗАБЫТЫЙ ТОБОЙ;ГУБИН А.;ГУБИН А.;ГУБИН А.;•; 
1911;ЗАВОДНЫЕ ИГРУШКИ;"ИЗ К/Ф ""ПРИКЛЮЧЕНИЯ ЭЛЕКТРОНИКА""";КРЫЛАТОВ Е.;ЭНТИН Ю.; ; 
2787;ЗАВТРА;ДИСКОТЕКА АВАРИЯ;РЫЖОВ А.;РЫЖОВ А.; ; 
178;ЗАВТРА ТЫ СТАНЕШЬ ВЗРОСЛОЙ;ЛИЦЕЙ;ТЮРИН В.;ТИМЧЕНКО Н.; ; 
2856;ЗАГАДАЮ Я;ФРИСКЕ Ж.;ГРОЗНЫЙ А.;ИВАНОВА Т.; ; 
933;ЗАГАДКА ЖЕНЩИНЫ;ОТИЕВА И.;КРЫЛАТОВ Е.;ДЕРБЕНЕВ Л.; ; 
179;ЗАГУЛЯЛ;ГАЗМАНОВ О.;ГАЗМАНОВ О.;ГАЗМАНОВ О.; ; 
2786;ЗАДЕРЖИСЬ;НОВИКОВА Н.;КОКОРИН Д.;КАЛЬПУРНИЙ Г; ; 
2785;ЗАЖГИТЕ СВЕЧИ;ПЛАТИЦЫНА Н.;ПЛАТИЦЫНА Н.;ПЛАТИЦЫНА Н.; ; 
1199;ЗАЖГИТЕ СВЕЧИ;ГВЕРДЦИТЕЛИ Т.;ТАТАРЧЕНКО Г.;РЫБЧИНСКИЙ Ю.; ; 
972;ЗАЖИГАЙ;ДРУГИЕ ПРАВИЛА;КУРИЦЫН Е.;ВОЙНАЛОВИЧ Е.;•; 
2811;ЗАЖИГАЙ;НАРОДНЫЙ АРТИСТ;БРЕЙТБУРГ К.;КАВАЛЕРЯН К.;•; 
3104;ЗАЖИГАЛОЧКА;FM;МЕЖЕЦКИЙ С.;МЕЖЕЦКИЙ С.; ; 
180;ЗАЙКА МОЯ;КИРКОРОВ Ф.;КАСТОРСКИЙ С.;ПЛАТИЦЫНА Н.; ; 
2750;ЗАКЛЮЧИТЕЛЬНАЯ;"ИЗ М/Ф ""ЛЕТУЧИЙ КОРАБЛЬ""";ДУНАЕВСКИЙ М.;ЭНТИН Ю.; ; 
1445;ЗАКРОЙ ЗА МНОЙ ДВЕРЬ;КИНО;ЦОЙ В.;ЦОЙ В.;•; 
181;ЗАКРУЖИЛА ОСЕНЬ;ХАЛИ - ГАЛИ;ЮДИН В.;БУРЫЛОВ С.; ; 
934;ЗАМАНИ МЕНЯ;КОБЗОН И.;ГРИБУЛИНА И.;ГРИБУЛИНА И.; ; 
182;ЗАМОК ИЗ ДОЖДЯ;ПРЕСНЯКОВ В.;ПРЕСНЯКОВ В.;КАВАЛЕРЯН К.; ; 
644;ЗАМУЖЕМ;РУКИ ВВЕРХ;ЖУКОВ С, ПОТЕХИН А.;ЖУКОВ С, ПОТЕХИН А.; ; 
29;ЗАМЫКАЯ КРУГ;КЕЛЬМИ К.;КЕЛЬМИ К.;ПУШКИНА М.; ; 
183;ЗАНАВЕС;АЛЛЕГРОВА И.;КРУТОЙ И.;РЕЗНИК И.; ; 
1166;ЗАНИМАЙСЯ ДЕЛОМ;ДИНАМИТ;КОВАЛЬСКИЙ Д.;КОВАЛЬСКИЙ Д.; ; 
1688;ЗАОЧНИЦА;КУЧИН И.;КУЧИН И.;КУЧИН И.; ; 
2102;ЗАПАДНАЯ СИБИРЬ;МИТЯЕВ О.;МИТЯЕВ О.;МИТЯЕВ О.; ; 
184;ЗАПИСКА;ОСИН Е.;ДЬЯЧКОВ С.;ГАДЖИКАСИМОВ О.; ; 
3082;ЗАПЛУТАВШЕЕ СЧАСТЬЕ;ЗОЛОТОЕ КОЛЬЦО;КОСТЮК А.;СТЕПАНОВ В.; ; 
1689;ЗАПОВЕДЬ;ЛЕСОПОВАЛ;КОРЖУКОВ С.;ТАНИЧ М.; ; 
645;ЗАПОЛЯРНЫЙ ТВИСТ;БРАВО;ХАВТАН Е.;СЮТКИН В.; ; 
1153;ЗАПОМИНАЙ;HI-FI;ЕСЕНИН П.;ЧАНТУРИЯ Э.; ; 
2968;ЗАПОМНИ МЕНЯ;ОВСИЕНКО Т.;ЧАЙКА В.;ОСИАШВИЛИ С.; ; 
937;ЗАСЕНТЯБРИЛО;РОТАРУ С.;МАТЕЦКИЙ В.;НЕБЫЛОВА Е.; ; 
1847;ЗАСИДЕЛАСЬ ОДНА;НАР.;ЧУМАКОВ М.;БУРЫГИН В.;•; 
1130;ЗАСЫПАЙ;ПРЕМЬЕР-МИНИСТР;БОДОЛИКА В.;КАВАЛЕРЯН К.; ;•
185;ЗАТМЕНЬЕ СЕРДЦА;ЛЕОНТЬЕВ В.;ПАУЛС Р.;ВОЗНЕСЕНСКИЙ А.;•; 
938;ЗАЧАРОВАННАЯ;БЕЛОРУССКИЕ ПЕСНЯРЫ;ЛУЧЕНОК И.;БУРАВКИН Г.; ; 
1446;ЗАЧЕМ ТОПТАТЬ МОЮ ЛЮБОВЬ;СМЫСЛОВЫЕ ГАЛЛЮЦИНАЦИИ;БОБУНЕЦ С.;БОБУНЕЦ С.; ; 
1447;ЗАЧЕМ УХОДИШЬ ТЫ?;КУЗЬМИН В.;КУЗЬМИН В.;КУЗЬМИН В.; ; 
3360;ЗАЧЕМ ЭТО ЛЕТО;ЗОЛОТОЕ КОЛЬЦО;КОСТЮК А.;СТЕПАНОВ В.; ; 
1119;ЗВЕЗДА;HI-FI;ЕСЕНИН П.;ЧАНТУРИЯ Э.;•; 
1448;ЗВЕЗДА;КИНО;ЦОЙ В.;ЦОЙ В.; ; 
2411;ЗВЕЗДА;ЛИЦЕЙ;МАКАРЕВИЧ А.;МОРСИН А.;•; 
2741;ЗВЕЗДА;ТОКИО;ЯРОСЛАВ МАЛЫЙ, БЕЗОНСОН АННА;ЯРОСЛАВ МАЛЫЙ; ; 
2820;ЗВЕЗДА МОЯ ДАЛЕКАЯ;МАЛИКОВ Д.;МАЛИКОВ Д.;ВИНОГРАДОВА Л.; ; 
1449;ЗВЕЗДА ПО ИМЕНИ СОЛНЦЕ;КИНО;ЦОЙ В.;ЦОЙ В.;•; 
2965;ЗВЕЗДА РАЗЛУКИ;РУССКИЙ РАЗМЕР;БОНДАРЮК В.;КОПОТИЛОВ Д.; ; 
941;ЗВЕЗДНОЕ ЛЕТО;ПУГАЧЕВА А.;ПУГАЧЕВА А.;РЕЗНИК И.;•; 
2319;ЗВЕЗДОЙ МОЕЙ ТЫ НЕ СТАНЕШЬ;ГУБИН А.;ГУБИН А.;ГУБИН А.;•; 
1450;ЗВЕЗДОПАД;СМЫСЛОВЫЕ ГАЛЛЮЦИНАЦИИ;БОБУНЕЦ С., КИСКИН В.;БОБУНЕЦ С., ГЕНЕНФЕЛЬД О.; ; 
2059;ЗВЕЗДОЧКА;БАЯНОВА А.;НЕИЗВ.;НЕИЗВ.; ; 
1451;ЗВЕЗДОЧКА;БУТУСОВ В.;БУТУСОВ В.;БУТУСОВ В.; ; 
1691;ЗВЕЗДОЧКА;КОРОЛЕВ В.;ФИСУН С.;БОГАТЫРЕВ В.; ; 
187;ЗВЕЗДОЧКА;МОИСЕЕВ Е.;БРЕЙТБУРГ К.;МОИСЕЕВ Е.; ; 
943;ЗВЕЗДОЧКА МОЯ ЯСНАЯ;ЦВЕТЫ;СЕМЕНОВ В.;ФОКИНА О.; ; 
1452;ЗВЕЗДЫ 3000;СМЫСЛОВЫЕ ГАЛЛЮЦИНАЦИИ;БОБУНЕЦ С.;ГЕНЕНФЕЛЬД О.; ; 
2970;ЗВЕЗДЫ НЕ ЕЗДЯТ В МЕТРО;МАШИНА ВРЕМЕНИ;МАКАРЕВИЧ А.;МАКАРЕВИЧ А.; ; 
944;ЗВЕЗДЫ КАК ЗВЕЗДЫ;РОТАРУ С.;МАТЕЦКИЙ В.;ФАЙБУШЕВИЧ М.; ; 
1912;ЗВЕЗДЫ КОНТИНЕНТОВ;"ИЗ М/Ф ""БРЕМЕНСКИЕ МУЗЫКАНТЫ""";ГЛАДКОВ Г.;ЭНТИН Ю.;•; 
3048;ЗВУ-ЧИ!;НОЧНЫЕ СНАЙПЕРЫ;АРБЕНИНА Д.;АРБЕНИНА Д.; ; 
2103;ЗДЕСЬ ВАМ НЕ РАВНИНА;ВЫСОЦКИЙ В.;ВЫСОЦКИЙ В.;ВЫСОЦКИЙ В.; ; 
2104;ЗДЕСЬ ЛАПЫ У ЕЛЕЙ ДРОЖАТ НА ВЕСУ...;ВЫСОЦКИЙ В.;ВЫСОЦКИЙ В.;ВЫСОЦКИЙ В.; ; 
1505;ЗДРАВСТВУЙ;ГОСТИ ИЗ БУДУЩЕГО;УСАЧЕВ Ю.;ПОЛЬНА Е.; ; 
3285;ЗДРАВСТВУЙ, МИР!;ВЕСКИ АННЕ;КВИНТ Л.;КОСТРОВ В.; ; 
1195;ЗДРАВСТВУЙ, ДОРОГАЯ;UMA2RMAH;КРИСТОВСКИЙ В.;КРИСТОВСКИЙ В.; ; 
646;ЗДРАВСТВУЙ, ЭТО Я;РУКИ ВВЕРХ;ЖУКОВ С, ПОТЕХИН А.;ЖУКОВ С, ПОТЕХИН А.; ; 
1692;ЗДРАВСТВУЙТЕ!;КРУГ М.;КРУГ М.;КРУГ М.;•; 
945;ЗЕЛЕНОГЛАЗОЕ ТАКСИ;БОЯРСКИЙ М.;КВАША О.;ПАНФИЛОВ В.;•; 
188;ЗЕЛЕНЫЕ ГЛАЗА;САРУХАНОВ И.;САРУХАНОВ И.;САРУХАНОВ И.; ; 
946;ЗЕЛЕНЫЙ БЕРЕГ;ВАЙКУЛЕ Л.;ПАУЛС Р.;ПЕЛЕНЯГРЭ В.; ; 
2507;ЗЕРКАЛО МИРА;НИКОЛЬСКИЙ К.;НИКОЛЬСКИЙ К.;НИКОЛЬСКИЙ К.; ; 
2819;ЗЕРКАЛО РАЗБИЛОСЬ;ГОНЧАР А.;ШЕВЧЕНКО А., РЫЖОВ Т.;ШЕВЧЕНКО А.; ; 
2818;ЗИМА;ВАРВАРА;ОРЛОВ А.;БАЙДО А.; ; 
1073;ЗИМА;ГОСТИ ИЗ БУДУЩЕГО;УСАЧЕВ Ю.;ПОЛЬНА Е.;•; 
189;ЗИМА;ГУРЦКАЯ Д.;ЖУКОВ С, ПОТЕХИН А.;ЖУКОВ С, ПОТЕХИН А.; ; 
2105;ЗИМА;ЛОЗА Ю.;ЛОЗА Ю.;ЛОЗА Ю.; ; 
3009;ЗИМА;СМЫСЛОВЫЕ ГАЛЛЮЦИНАЦИИ;БОБУНЕЦ С.;ГЕННЕНФЕЛЬД О.; ; 
947;ЗИМА;ХИЛЬ Э.;ХАНОК Э.;ОСТРОВОЙ С.; ;•
190;ЗИМА В СЕРДЦЕ;ГОСТИ ИЗ БУДУЩЕГО;УСАЧЕВ Ю.;ПОЛЬНА Е.; ; 
647;ЗИМА-ХОЛОДА;ГУБИН А.;ГУБИН А.;ГУБИН А.;•; 
191;ЗИМНИЕ МЕСЯЦЫ;КОРОЛЕВА Н.;НИКОЛАЕВ И.;НИКОЛАЕВ И.; ; 
948;ЗИМНИЙ САД;ГЛЫЗИН А.;ЧАЙКА В.;ОСИАШВИЛИ С.;•; 
192;ЗИМНИЙ СОН;АЛСУ;ШЕВЧЕНКО А.;ШЕВЧЕНКО А.;•; 
1104;ЗИМНЯЯ;ВЛАСОВА Н.;ВЛАСОВА Н.;ВЛАСОВА Н.;•; 
3208;ЗИМНЯЯ;ПОДЪЕМ!;СОРОКИН С.;ПОПРОЦКИЙ З.; ; 
193;ЗИМНЯЯ ВИШНЯ;ВАРУМ А.;ВАРУМ Ю.;КРАСТОШЕВСКИЙ К.;•; 
194;ЗИМУШКА-ЗИМА;ШУРА;ЕСЕНИН П.;МЕДВЕДЕВА.; ; 
2031;ЗНАЕТЕ, КАКИМ ОН ПАРНЕМ БЫЛ;ГУЛЯЕВ Ю.;ПАХМУТОВА А.;ДОБРОНРАВОВ Н.; ; 
2817;ЗНАЙ;ВЛАСОВА Н.;ВЛАСОВА Н.;ВЛАСОВА Н.; ; 
2767;ЗНАЮ;РУССО А.;ХУЛИЧ ТОНСИ;СТЮФ Л.; ; 
2291;ЗНАЮ Я;ГУБИН А.;ГУБИН А.;ГУБИН А.;•; 
1453;ЗНАЮ Я, ЕСТЬ КРАЯ;СУКАЧЕВ Г;СУКАЧЕВ И.;СУКАЧЕВ И.; ; 
2816;ЗОВИ - НЕ ЗОВИ;МАЛИКОВ Д.;МАЛИКОВ Д.;ЛАРА Д`ЭЛИА; ; 
1913;ЗОВУ МЫШЕЙ НА БОЙ;"ИЗ М/Ф ""МЕСТЬ КОТА ЛЕОПОЛЬДА""";САВЕЛЬЕВ Б.;ХАЙТ А.; ; 
949;ЗОЛОТАЯ;КАЗАЧЕНКО В.;МАЛЕЖИК В.;РЕМЕСНИК Ю.; ; 
195;ЗОЛОТАЯ ОСЕНЬ;ГУБИН А.;ГУБИН А.;ГУБИН А.; ; 
942;ЗОЛОТАЯ ПОРА;БУЛАНОВА Т.;ПОПКОВ О.;ПОПКОВ О.; ; 
1914;ЗОЛОТАЯ СВАДЬБА;КУКУШЕЧКА;ПАУЛС Р.;РЕЗНИК И.;•; 
1095;ЗОЛОТИСТЫЙ ЛОКОН;МЕЛАДЗЕ В.;МЕЛАДЗЕ К.;МЕЛАДЗЕ К.;•; 
1693;ЗОЛОТОЕ БАБЬЕ ЛЕТО;ЗВЕЗДИНСКИЙ М.;ЗВЕЗДИНСКИЙ М.;ЗВЕЗДИНСКИЙ М.; ; 
2932;ЗОЛОТОЙ РАССВЕТ;ДОБРЫ МОЛОДЦЫ;СЛАВЯНОВ А.;ДЕРБЕНЕВ Л.; ; 
186;ЗОЛОТЫЕ КУПОЛА;БЕЛОУСОВ Е.;ДОРОХИН В.;ВОРОПАЕВА Л.; ; 
951;ЗОЛУШКА;СЕНЧИНА Л.;ЦВЕТКОВ И.;РЕЗНИК И.; ; 
952;ЗОРЕНЬКА;ЛЕЩЕНКО Л.;ПОНОМАРЕНКО Г.;БОКОВ В.; ;•
953;ЗУРБАГАН;ПРЕСНЯКОВ В.;ЧЕРНАВСКИЙ Ю.;ДЕРБЕНЕВ Л.; ; 
2032;И ВНОВЬ ПРОДОЛЖАЕТСЯ БОЙ;КОБЗОН И.;ПАХМУТОВА А.;ДОБРОНРАВОВ Н.; ; 
954;"И НЕ ТО, ЧТОБЫ ""ДА""";УХНАЛЕВ О.;ТУХМАНОВ Д.;ШАФЕРАН И.; ; 
955;И ОПЯТЬ ВО ДВОРЕ;КОБЗОН И.;ОСТРОВСКИЙ А.;ОШАНИН Л.;•; 
2609;И СКАЗАЛ ТЫ;ЛОЛИТА;ДОНСКАЯ Ю.;МУРАВЬЕВ Е.; ; 
2814;И ТЫ СКАЖЕШЬ;КИРКОРОВ Ф., СТОЦКАЯ А.;БОГАТЫРЕВ В.;БОГАТЫРЕВ В.; ; 
956;ИВУШКА;ЕГОРОВА Г;ПОНОМАРЕНКО Г.;АЛФЕРОВ В.; ; 
197;ИГРА;ГУБИН А.;ГУБИН А.;ГУБИН А.; ; 
1915;ИГРА;ДЕТСКИЙ ХОР ВР И ЦТ;ШАИНСКИЙ В.;РОЖДЕСТВЕНСКИЙ Р.; ; 
1694;ИГРАЙ, МАЭСТРО;"ГРУППА ""АРХИВ РЕСТОРАННОЙ МУЗЫКИ""";НЕИЗВ.;НЕИЗВ.; ; 
3235;ИГРАЙ, МУЗЫКАНТ;РАСПУТИНА М.;МАТЕТА И.;ТРУСОВ Я.; ; 
3247;ИГРЫ;ГОСТИ ИЗ БУДУЩЕГО;УСАЧЕВ Ю.;ПОЛЬНА Е.; ; 
